Ano;Mês;UF;IMPOSTO SOBRE IMPORTAÇÃO;IMPOSTO SOBRE EXPORTAÇÃO;IPI - FUMO;IPI - BEBIDAS;IPI - AUTOMÓVEIS;IPI - VINCULADO À IMPORTACAO;IPI - OUTROS;IRPF;IRPJ - ENTIDADES FINANCEIRAS;IRPJ - DEMAIS EMPRESAS;IRRF - RENDIMENTOS DO TRABALHO;IRRF - RENDIMENTOS DO CAPITAL;IRRF - REMESSAS P/ EXTERIOR;IRRF - OUTROS RENDIMENTOS;IMPOSTO S/ OPERAÇÕES FINANCEIRAS;IMPOSTO TERRITORIAL RURAL;IMPOSTO PROVIS.S/ MOVIMENT. FINANC. - IPMF;CPMF;COFINS;COFINS - FINANCEIRAS;COFINS - DEMAIS;CONTRIBUIÇÃO PARA O PIS/PASEP;CONTRIBUIÇÃO PARA O PIS/PASEP - FINANCEIRAS;CONTRIBUIÇÃO PARA O PIS/PASEP - DEMAIS;CSLL;CSLL - FINANCEIRAS;CSLL - DEMAIS;CIDE-COMBUSTÍVEIS (parc. não dedutível);CIDE-COMBUSTÍVEIS;CONTRIBUIÇÃO PLANO SEG. SOC. SERVIDORES;CPSSS - Contrib. p/ o Plano de Segurid. Social Serv. Público;CONTRIBUICÕES PARA FUNDAF;REFIS;PAES;RETENÇÃO NA FONTE - LEI 10.833 Art. 30;PAGAMENTO UNIFICADO;OUTRAS RECEITAS ADMINISTRADAS;DEMAIS RECEITAS;RECEITA PREVIDENCIÁRIA;RECEITA PREVIDENCIÁRIA - PRÓPRIA;RECEITA PREVIDENCIÁRIA - DEMAIS;ADMINISTRADAS POR OUTROS ÓRGÃOS
2017;Abril;AM;5268433375;-346;0;256525824;2263605;379068937;249548025;4119062523;27988461;2181889594;7323294268;338716953;1532553923;462612635;49869006;5716459;;;;13583836;3381684935;;2225391;8618546248;;19362138;1543535802;;407992945;;2101613214;;;;;;2108043107;;212918633;;;200214184
2017;Abril;AP;32238;0;0;0;26622;235639;15189204;649097564;182058;767206599;413740607;11715956;466467;20501806;4584066;1699985;;;;2263281;1117222761;;367735;40091877;;22405;390153797;;1650000;;19299902;;;;;;177095961;;3100037644;;;4940569361
2017;Abril;BA;5402534103;1641265;8645712;1299117968;0;2734851415;8034244477;1874195923;29753194;2856063642;1736747333;1231207225;6834049;1888631823;468250025;122890401;;;;135222102;4224684813;;22068021;1257733291;;18282469;1987783417;;1431971134;;525264483;;;;;;3574095376;;8702353466;;;161145481
2017;Abril;CE;2612218978;-1746;0;1204214746;9279;1141584823;940440053;1287692116;3177199;1976291677;124513948;3033922186;1201208782;953790144;589384997;14724708;;;;18417824;2440574049;;300085507;7157333034;;2555206;1176530081;;70;;4079036603;;;;;;2960246826;;5957638799;;;4203456631
2017;Abril;DF;370931209;-3851;0;162084744;0;125114384;318855572;2406454355;1818170956;420702581;2419851187;474138844;3022386527;1028455966;5303282692;12295973;;;;4491900865;4543338921;;7467595982;2595935292;;1806171854;2053041703;;360957;;1278696748;;;;;;4646825878;;1612102938;;;1155231695
2017;Abril;ES;7715395997;-3917;0;113400398;1214634438;6436887233;4417345513;1442645197;524421559;203491813;6833912527;1270212162;1428581885;704733939;1245762443;22040243;;;;61539449;2853160572;;104416631;8127272202;;312290243;9745054512;;2843965;;2690058096;;;;;;1286127167;;4365832992;;;2680998402
2017;Abril;GO;3169289436;14063957;3042087;630612467;435784863;976587431;2137280919;2067333216;56374067;3870037019;9169641747;1023375345;371106297;609605198;508776549;138111295;;;;29462749;2195304234;;4751264;7479026034;;44013515;1756572912;;0;;3520608838;;;;;;2272265912;;4728231677;;;818800697
2017;Abril;MA;208117716;-353;0;353384015;0;44311212;72931032;4910056431;530251;5210427475;3060528569;105904589;9683311;183949496;38284559;17737551;;;;2214112;1511452653;;35133;4370729524;;919631;3331563293;;17951465;;2225058107;;;;;;581739331;;2222755052;;;1820614126
2017;Abril;MG;4959547846;-86553;3907490609;1975551454;4877795;2475165891;1125739386;7821091373;92201788;8224914355;3890415758;6266992343;2557486735;3345570777;7352060568;27933616;;;;2383916188;7870090823;;385867369;2566723346;;863694384;4363102645;;16622;;1406360162;;;;;;5663928447;;2267537114;;;3511830443
2017;Abril;MS;37660651;-2893;0;58944346;0;32529228;761573425;1221146313;10450463;8360370518;3727515984;585645863;240381352;208885007;224734617;199019279;;;;1262041;7544525534;;205692;2768373297;;9438257;4542608599;;3224051;;2013337768;;;;;;916345557;;2829164714;;;5184885679
2017;Abril;MT;1357881;-736;0;613661984;0;35268166;281489481;2028975981;54015857;1095601549;6761389167;706606358;234750784;413202168;667062383;201239164;;;;1562986;1093535443;;3144232;4271743233;;50787805;6495466023;;22445981;;2252638277;;;;;;1125088874;;3050268233;;;6963515927
2017;Abril;PA;374474427;5193095;0;229886371;449867;605056258;432817403;7126893629;1601929549;771727212;7729994862;654692639;192292017;384489899;1015337799;116756884;;;;10669667;8891511182;;174102231;3796298995;;1158742477;4974154285;;5158202;;3654394467;;;;;;1491381668;;3944072039;;;34027497
2017;Abril;PB;30437539;-14134;0;209802301;0;121396058;311195203;8030781382;355451;4971785643;4932885694;140458789;78024751;182763113;117863521;6670373;;;;3086187;6666085947;;529019;227643709;;1188591;3366720516;;400000;;4326356612;;;;;;112741304;;2197443586;;;2536874275
2017;Abril;PE;6126140023;760897;0;192094081;1421181352;3161601175;3563793288;1793342167;750656066;1887465197;1185380834;1484088809;425968163;709732848;1082642977;25741715;;;;91979809;3488343003;;149913795;1018372496;;477156942;1108880308;;109567636;;6072168202;;;;;;2189697051;;6468212889;;;8968960692
2017;Abril;PI;729816;-6617;0;102710424;0;0;205111129;5027816633;677201;424284237;2117182536;91344235;21686681;161035777;22311645;63315287;;;;4381648;4854187786;;744732;1698886624;;1202325;2886564785;;0;;1791392668;;;;;;349478636;;1542086824;;;142783444
2017;Abril;PR;1875204251;5082473;400743;632398332;4245460348;8702990991;1424176871;5649073111;2821920513;6820588429;2809991369;6548648821;231752014;2166865364;4131134743;10144247;;;;1351703632;9178221787;;223189606;2515303027;;1622232258;3520200638;;2746197651;;6199051782;;;;;;6837613222;;1812750946;;;1700702591
2017;Abril;RJ;1884373045;433789;18769;3026225605;3235964817;8598114232;111307620;1178146291;115054666;1328835326;1162502679;6838119921;1586064339;1007246112;1733728773;30857559;;;;1237843161;3031103046;;2028134929;7242351799;;7848322503;6539517309;;3996747909;;2418424704;;;;;;3967583526;;3430322564;;;5343649954
2017;Abril;RN;38262668;-431;468073;32861683;390826;22238244;251220971;6812129208;14097847;6549833352;382402991;707942949;95663481;165386888;115597089;5881214;;;;9852757;6615015446;;1540814;2702408452;;111881;4166557584;;0;;3377313137;;;;;;71494786;;1890561187;;;2166231003
2017;Abril;RO;13717154;-1374;0;16263188;1083082;8530498;251293742;3229920039;26425873;2880693211;1576329045;215339971;11834973;73688655;310274923;29922327;;;;6255461;3249944682;;1001666;1436943344;;21470472;1919347267;;0;;1993460858;;;;;;292664689;;9837555519;;;9065741239
2017;Abril;RR;2368133;-256;0;71961;738909;160798;790178;859819528;21997;97717725;699510917;15795254;6306;31983366;1651093;583562;;;;530318;914321247;;86177;365789013;;5501816;616580347;;0;;1329572479;;;;;;9734264;;3899347448;;;4188569983
2017;Abril;RS;7447249829;20266542;6644473992;1147887399;8226914019;1090919038;1389976234;6796342408;2161362756;6436769185;366029785;9789398923;2428029923;3955851206;7476039784;118325734;;;;3516355845;8491728282;;592819944;241409316;;2606450154;3563436552;;746912262;;1025895447;;;;;;4753920921;;2003497008;;;1637860021
2017;Abril;SC;3332874952;2776428;27234;856178731;1446363448;1191437211;1392687963;3109934616;150078201;4608579567;1727382407;5295397216;112093499;1562626873;1621450613;37518862;;;;111043357;7604412382;;18793214;1977906679;;114820696;2545228945;;6327;;5226225941;;;;;;7667451787;;1280064363;;;7425929928
2017;Abril;SE;461343;-235;110529263;154843564;0;43784612;460458893;6306047518;114033943;3074474976;2315228491;215692955;107423588;167388662;341693523;6376256;;;;173557794;3950087342;;2972308;1481321882;;94852133;1966642216;;538716;;154275721;;;;;;406581489;;1549201673;;;2241980797
2017;Abril;SP;1107604126;66909183;11301595;7018078601;2607340612;4197813125;1012486057;2942153033;6443256069;4682848501;3868237710;2203537884;9312158991;4261115819;2364507986;166618041;;;;7527853701;6355600466;;1236330506;1635111439;;4131507672;2434311250;;1744902828;;1222525734;;;;;;4454261505;;13367423032;;;7182547833
2017;Abril;TO;1485;-246;0;5825376;0;0;55349553;1799379257;512039;2225401087;940483314;48287131;118842738;53713624;14038814;24505788;;;;1788318;2601973997;;300358;1090520604;;939422;1392461128;;0;;861452081;;;;;;289172199;;7109466371;;;9596913553
2017;Maio;AC;189162;-32;0;16122465;709336;20701281;1925248;666514979;0;625200665;681487169;37055447;5436;36270177;25789861;1571317;;;;662609;1058146077;;107674;359048426;;236729;396185394;;0;;648926972;;;;;;16003185;;6333761632;;;7490883173
2017;Maio;AL;145134101;430828;0;95956801;418072;21681;615861924;228882699;274717;1640693314;2517088368;116327624;8433759;165112158;58937813;8100416;;;;537838;4406555735;;88727;1811432095;;1733322;1048681868;;330117;;2019026444;;;;;;894949052;;1636849405;;;3462732866
2017;Maio;AM;465135831;-3229;0;349173924;388962;497498076;308691971;2188578619;21036077;1375923032;6426788458;546415946;939958519;447950201;227396441;8503018;;;;13769143;285641850;;2251592;7396733677;;13395707;1009818926;;419941225;;2104501654;;;;;;2441189177;;2357854135;;;2250081618
2017;Maio;AP;583788;0;0;0;26622;61749241;12240707;467847531;268967;410964361;421426931;9200579;737431;179766516;7877666;1997773;;;;2170427;1297660388;;352171;464950913;;328253;222143622;;2100000;;1921569431;;;;;;1302971756;;3195573353;;;8473313165
2017;Maio;BA;6359766305;51093474;640667;1435727754;481438;3491467387;6618768371;1014746092;93394801;1983550035;1446437598;1142523022;1501480088;1256610272;466348416;108302685;;;;17447426;3747717187;;2827404;1167124055;;51311784;120016978;;1618212239;;5277073894;;;;;;5446027068;;9368479698;;;1233249657
2017;Maio;CE;4825211575;-178;0;1035919094;0;1664680086;1064111557;5205501153;379054016;6917787194;1140421276;1646587813;113798116;922170186;415245936;12797004;;;;1880951798;2424784292;;306597067;6895350528;;339014542;5373825543;;0;;4224873852;;;;;;9814316488;;6528664005;;;6468356755
2017;Maio;DF;331165379;21472;0;156354086;0;133794755;314893407;7805109544;4181849097;2826545719;2455333198;4530364429;9391537886;1643996667;4447816789;5596078;;;;4460291667;4110913305;;7437330809;2742890896;;2312368824;1228724928;;0;;1268340643;;;;;;527856433;;1545251655;;;1741581583
2017;Maio;ES;1131784613;-4014;0;176203204;35086933;7340324606;3575792562;4505455382;355401205;1196229839;6840009617;124708615;1236343385;589132829;1198125709;11810098;;;;535880018;2847518353;;90699807;8242467941;;204641054;6205072229;;955542;;2691909518;;;;;;3259732346;;457494887;;;5355245745
2017;Maio;GO;4697180975;3263842;2444415;485866924;406470717;1090585767;1856481373;1109485806;9473307;8737930974;9160294951;1803400506;259761921;618016159;718921107;145419343;;;;30506657;1936852774;;4901354;7906744656;;9614588;507588222;;0;;3520939899;;;;;;2108640645;;4924496319;;;100950347
2017;Maio;MA;132969233;14949748;0;368018802;585142;37104992;55663433;3284589719;9003;2232482537;2784496568;104002132;125896395;204847415;42388276;20261186;;;;2604489;139307638;;363994;3933338817;;7971;1833970311;;148243681;;2235627918;;;;;;721255539;;2387644965;;;2335494436
2017;Maio;MG;64339371;1311;3472545015;1964737143;137161;2767729891;1026424589;2687526267;917024896;3042530884;3946804228;6292972915;4275439789;3004547457;7154918494;24884675;;;;2639211688;7849000267;;418740707;2500145004;;630811069;182278357;;16697;;1410616655;;;;;;1093848548;;2294588429;;;1044545908
2017;Maio;MS;33865787;461576;0;52681702;0;41690099;588108043;4442648756;8170249;4157510291;3822719679;451269302;298085777;24397738;329633608;231565957;;;;1254899;7274957862;;204118;2768824421;;7307242;2111339879;;39586305;;2019820185;;;;;;753051047;;2932024402;;;6342726643
2017;Maio;MT;130202315;-806;0;51981228;638547;88739964;259313929;4187805705;22965743;4417914399;5631500745;697272023;250653823;288137486;944158457;225363579;;;;14503513;1047986301;;2519449;4440277628;;22958457;2951324327;;22667032;;2963790787;;;;;;1545201596;;367851339;;;118793233
2017;Maio;PA;291708726;17739218;0;17195993;0;179164362;398719275;4692023082;1228261248;3923847428;6182199412;513167132;178712115;359251009;1016066457;46680767;;;;1068576837;9616947088;;174172892;4055697135;;867204719;2667893128;;3500233;;3697461871;;;;;;148842088;;4199263864;;;4405339971
2017;Maio;PB;276195029;-14466;0;140195036;533822;157009823;261021361;3327349081;288425;21167146;4687451126;165445138;54974996;135100108;153447468;7354078;;;;2895736;5948685292;;488355;2040092066;;310974;1476473588;;4005522;;4331614788;;;;;;1014810244;;2386262638;;;4570253562
2017;Maio;PE;6103648544;768556;0;1327955333;964979983;3204546222;3962172886;7818736256;794115917;8215418859;1171002015;129635128;415709466;830215703;1283264469;51258559;;;;810431427;3600640739;;132264606;1019794803;;48281297;5590253453;;1543810743;;6271064917;;;;;;2884824856;;6821793054;;;1539090008
2017;Maio;PI;81763;-194;0;93384398;385619;331211;180789503;2332557543;99315;1928237272;2380122261;200034469;10968802;155770302;14372195;45736643;;;;2982852;4030947832;;605259;1369274009;;28474;1244480416;;0;;1798831087;;;;;;756648841;;1693570752;;;164305634
2017;Maio;PR;2221194332;19660182;306934;509727669;259519034;1147696065;1130808741;1887977836;2584948098;2883060749;2685682068;6659484155;352522894;2261043638;4159054286;95487676;;;;1345512049;9513574173;;216857635;2514789986;;1761237345;1611213109;;3034966627;;6207566092;;;;;;1020426426;;1825490462;;;1955530215
2017;Maio;RJ;221701005;492333;17893;2330948493;2137196312;9451151023;9615556973;4380856166;1233586915;734910731;1196496692;6468914842;4035130473;7903491536;1152535728;42710512;;;;1217708523;3131966476;;1974806335;732775001;;9299158421;3771951363;;3811304843;;2494854617;;;;;;7917186689;;3370147840;;;1231758734
2017;Maio;RN;44184535;-266;854364;65912743;1288922;14001578;301060818;301559592;9789925;237052824;4238143015;169371647;102982017;178246873;163021788;16817226;;;;1287789;6195416741;;188877;2424865811;;6478626;1655424581;;0;;3384514715;;;;;;841584007;;2221445645;;;243597348
2017;Maio;RO;253478;-232;0;8702042;983719;0;26279984;1530171953;2938061;1326934394;1586674839;180447137;13965339;57892064;38594413;764109;;;;791523;3018544936;;126696;1303565718;;241837;908158123;;0;;1869270767;;;;;;455720858;;1101124255;;;989742563
2017;Maio;RR;3405812;-207;0;1011584;0;334747;1329864;487946631;0;584003094;745986274;14198655;243085;22311252;3567579;14571386;;;;585959;968210525;;95219;580110177;;0;403128727;;0;;1325025734;;;;;;210100391;;4066133193;;;4642446142
2017;Maio;RS;9024912387;19539617;7671925998;1077605222;390047637;1331335264;122292240;2256306393;3800396269;257621693;357384386;7957700514;1875311751;374128784;8331240613;13626896;;;;3682776564;8690549966;;618511478;2555606737;;2636086274;1466513367;;854119035;;1022275243;;;;;;6551761757;;2038377034;;;1929862902
2017;Maio;SC;3452316954;172021176;22692;683469424;1084954169;1301842868;1273081126;1015458028;115468843;1993524612;1838285623;3798490701;964997534;1865126412;1870745296;40791621;;;;111729104;7261264831;;19515638;1901390143;;82521247;1138219888;;1652;;482704117;;;;;;6234681444;;1338074828;;;1220053231
2017;Maio;SE;14072;-215;78724444;163904316;0;0;411344534;2752434893;33190444;1551414935;2285306686;158489548;139074008;161639967;271255049;32564518;;;;176360898;3687901344;;30185161;1379812138;;273964237;1133670689;;542413;;1538770993;;;;;;586117464;;1713353923;;;344549124
2017;Maio;SP;1316613851;60470064;12965298;5685545019;1696292029;4786049002;8857453428;1060288501;733939150;2158633210;3029548358;2057346748;9325160785;3959111267;1799970854;293374909;;;;8979205019;6156767966;;1400033573;1547764134;;426885705;1191568521;;2178690282;;1224208818;;;;;;9760581476;;13154857940;;;1183879113
2017;Maio;TO;1537;2325;0;11185842;0;0;85124435;1054908295;5261;1035484275;990065501;41541301;18675884;53166269;13613338;26202971;;;;1618234;2705156169;;272702;1143150241;;632076;766519939;;25416;;869637102;;;;;;247418013;;1097318434;;;1225346916
2017;Junho;AC;0;0;0;19807578;129756;226837;119442;601766533;0;503169128;701801509;23572913;8445;22029884;55479926;2460819;;;;596599;1083226308;;96947;361009963;;160503;327844393;;0;;637758404;;;;;;112481298;;6004553115;;;8367266992
2017;Junho;AL;125851081;144101;0;6936882;431048;0;700313714;186425152;305233;1440176946;2460183803;121901695;20393932;132937657;159039487;7942515;;;;6003102;5095256577;;1051254;1677347018;;1942179;964173361;;276356601;;1620549958;;;;;;74949379;;1502917431;;;4435718794
2017;Junho;AM;5410039535;-1005;0;309383865;1292102;348083109;468349308;1984608983;22209583;142365800;6606841351;1743506308;2603757737;432976011;387799214;6757015;;;;13885937;3293272696;;228192;8449527001;;14074719;101859463;;57389225;;2099405499;;;;;;2093703196;;2388580585;;;3414356067
2017;Junho;AP;18526;0;0;0;26622;193187;8455917;456705844;250534;426671894;396572087;10666796;5389462;71532261;49719801;174597;;;;237566;1290206991;;385987;49913157;;296296;221353204;;2012200;;1860686481;;;;;;175907604;;3454987279;;;5749960165
2017;Junho;BA;4553698898;4026;6865243;1366977043;0;4717386401;715201528;7573908942;74355777;9667607194;1298090729;1329975208;972144686;1231085725;626360194;1731483;;;;139997768;3624430263;;22801281;1088380229;;47782828;9511269815;;1636583624;;5355063343;;;;;;3215363798;;9114935624;;;1434970373
2017;Junho;CE;3451292226;-1836;0;1496554386;0;1424265987;996035468;452443508;545136206;6886351199;1147875907;3248855899;581530937;960852882;500450644;13816866;;;;1841798873;227340023;;300124447;6934114987;;47936009;4632197337;;0;;4078357674;;;;;;2331346093;;646857664;;;1306399486
2017;Junho;DF;404619588;18824;0;158412726;0;64030202;427997193;6924827612;3709334871;3300308999;2543307147;1067038010;1810554318;1358790848;5031401914;5380559;;;;4576874314;4319688434;;7569095693;3186631393;;1997489001;1335491241;;0;;1456607021;;;;;;5405815596;;1565680370;;;2095423844
2017;Junho;ES;1162052657;1042;0;7614629;278728185;7840435475;3806392014;3621257612;309124313;8614407212;7192775803;1572131729;1473308889;630712246;1477686024;7716946;;;;630554918;2874150162;;105243377;8354096681;;196652073;7331396419;;2871339;;272031747;;;;;;-730422808;;458116278;;;1350246268
2017;Junho;GO;3777459238;2387171;3051992;59649944;1237598;540873406;1692870998;952776664;13500374;7492347757;9641936727;1360944904;496682698;669883262;704198428;939331;;;;35225104;226548032;;5690076;7563992646;;11713278;4578456623;;0;;3573561814;;;;;;1741997149;;4944038387;;;7426417743
2017;Junho;MA;64115021;-677;0;487025881;0;20380294;7724706;2813924247;10073;29094050;2994799866;133483464;47611788;195599366;40101984;20755427;;;;2537492;1751699389;;403794;5009578885;;8919;2183676002;;1994972883;;2270016954;;;;;;62004155;;2371633071;;;5746944849
2017;Junho;MG;592173057;-27892;3502545343;3285178664;0;3040469345;1125737738;2149279786;1276696809;3142622635;3844317269;6527322041;3943467017;3798106972;8164917157;404645379;;;;2689198113;8027267657;;42609642;2196453676;;887018686;1891421703;;16783;;1426990077;;;;;;7083932711;;2432435471;;;3937437581
2017;Junho;MS;17055855;-3079;0;57611282;0;30903623;678452253;381776574;8555623;3781101473;3584588117;421777474;436021895;236706526;338647945;203949774;;;;1358394;7157620586;;265436;279280797;;7455169;2156358431;;39963472;;2050919508;;;;;;661992769;;2908707417;;;3691775314
2017;Junho;MT;67161457;-879;0;678079226;0;79650796;3029939;3435937824;47860261;4755899722;532593994;541132321;368071756;344186851;856139522;188752281;;;;1508811;1132130186;;2607561;4408910492;;40175551;277753605;;22902049;;2328890306;;;;;;1290044069;;3504834851;;;7295984581
2017;Junho;PA;502723331;11157477;0;218975925;908263;182863657;494394972;3616744933;175885791;4044060548;615060696;541979974;245940005;355515543;971318724;92979809;;;;1127284001;1019131811;;18387886;4162655585;;1277809728;2602536849;;275000;;3752094192;;;;;;1191907952;;425027559;;;4633574127
2017;Junho;PB;292609316;-625;0;217347499;0;32835689;323418004;2685461649;377506;2228636626;4859333195;153258523;54349156;14250566;1535074;4659984;;;;3083977;6312502962;;531401;213986374;;364423;1527402986;;400000;;4327048138;;;;;;1005821673;;224488885;;;9067207975
2017;Junho;PE;880039577;76819;0;1863459613;1688136069;3727612095;5011203411;5979670279;74575904;7607907676;1167114109;1068941294;384675282;724966293;1178333628;13990591;;;;838176721;4316099318;;136593703;1175519441;;470110032;52266545;;1446528489;;6549579486;;;;;;2382958683;;6801661347;;;2729435116
2017;Junho;PI;1417114;-176;0;200281471;453529;42198;169794074;1907351481;368055;1906167257;225578205;198902452;20174179;147488693;147301792;53350993;;;;3261677;4362195802;;642809;1868249294;;557944;1313714483;;0;;1809581544;;;;;;657852143;;1645242388;;;2571535471
2017;Junho;PR;2226198767;14209834;14787;672344049;620000159;1015019947;1151885228;1556941497;2370758928;3108454086;2772462678;4747336845;2359699663;2118902694;4551811418;115017956;;;;1282339933;9473842034;;211659137;2512947847;;1679822693;1707953104;;2204602795;;6276741247;;;;;;7933750495;;1828596091;;;3350058198
2017;Junho;RJ;201485268;363417;18590;2666106838;4010217129;8372846531;1019740168;3636942103;1253344425;7237641919;1004447568;2476243069;3817943415;9295652235;1325669005;39553684;;;;124034581;2961656020;;1913198855;6817777732;;8931063687;4093585257;;3474646165;;2478576901;;;;;;4028440361;;3348967971;;;1349330739
2017;Junho;RN;47607685;-29;469745;44483548;4844621;19566242;397363909;2551211639;17038048;2101207065;3938137483;178045973;355636407;176288045;1206221;5089758;;;;12361506;6633364304;;1085496;2362529194;;1341105;147356639;;0;;3403119041;;;;;;584492886;;2162154731;;;3201411783
2017;Junho;RO;543921;-1537;0;14298961;0;0;272348326;1263891363;2222333;128660729;1629651238;17572854;15664817;58406387;500227835;8860349;;;;6913201;3056950199;;1108648;1368918356;;1837993;895477085;;0;;1911516948;;;;;;483897957;;1097073911;;;151016794
2017;Junho;RR;2575993;-17;0;357806;0;728746;1698207;463458945;0;508227782;680569307;1174655;201416;23180683;3957426;3520152;;;;520556;952889539;;84591;371186395;;0;304866611;;0;;1817995366;;;;;;111748491;;3861802887;;;3340431784
2017;Junho;RS;8288216306;24334763;9444475745;1320092537;5391873531;1079012635;1531900524;2087684436;4712140268;2652186994;3401530448;1137405187;1991372403;4257384734;9045039027;132228788;;;;3772328653;8960509179;;634413112;252828468;;3159684755;1561379289;;852855367;;1037614809;;;;;;1987639245;;2050996616;;;4914036665
2017;Junho;SC;4191374993;47318793;257205;980644672;1130966778;1608242663;1511543041;9152311761;117095548;1976949505;186544534;395463016;1202027957;1566964322;2109448365;36305465;;;;119555733;8373852434;;21868712;2057700452;;79004366;1183570029;;1752;;4896904277;;;;;;5544019159;;1306949568;;;2691835443
2017;Junho;SE;2826942;-217;113239822;135780359;0;542454;493522373;2063353464;239281544;1577526646;2316048633;264074012;138634528;163934915;298109795;3428323;;;;185781587;3771074456;;31895522;1395837032;;196994874;1208781259;;546763;;1547770234;;;;;;566352756;;1655373443;;;745970351
2017;Junho;SP;1330361856;68804237;14415389;6596745333;2315203001;4730694325;9527109305;9687157542;6156291058;2251892434;2695767536;6388133045;9757227729;4284727849;1960430558;198413852;;;;8403410905;6286324571;;137060064;1587843859;;3861669489;1250115256;;1702059479;;1250691453;;;;;;5548949755;;13288131788;;;1269455019
2017;Junho;TO;1581;747;0;3556706;0;0;35641163;862353128;547413;1082126556;1101395588;33332339;50528294;73180272;15168804;22509222;;;;1335172;2649209122;;222668;1190918151;;577056;682861242;;0;;877141495;;;;;;273820462;;1099825447;;;1124665612
2017;Julho;AC;245;-37;0;16850846;2132269;0;1842379;55500684;2989597;967961876;689185539;30680151;706337;18553938;29329962;1783625;;;;754367;1103237716;;122584;374078343;;3323425;590776562;;0;;673803244;;;;;;242803729;;6102202003;;;6289909249
2017;Julho;AL;5809844;144759;0;89738481;0;88108;652608434;1774695719;12525818;3304741339;2541478767;197900811;14975354;147382727;77144543;6028266;;;;5554617;4513273555;;909504;1595474074;;9661053;2068222212;;401634647;;2453663089;;;;;;5754107162;;1635592279;;;2954629542
2017;Julho;AM;4750780713;-987;0;273546104;3546098;509414073;397010756;1922086369;28229744;1416737847;7450476041;514331831;2358388761;441576198;204392622;5605063;;;;14076758;3065303468;;2301196;7784715418;;19174856;1311953027;;65988048;;2167347285;;;;;;235888298;;2031641929;;;2408569062
2017;Julho;AP;45552;0;0;0;0;38137;11687643;420930903;377322;860203483;431911865;9697595;335544;56526293;25127781;1370978;;;;2347269;2313528934;;380632;683024145;;458308;41916152;;2389000;;1751889508;;;;;;178424117;;3422368868;;;3398578046
2017;Julho;BA;5785713971;-7767;5790764;1487805029;0;3229330113;6946525222;7119546679;2215989;2186732641;1360116751;1425394237;2310008686;1267197614;518623271;44628412;;;;144706917;3956696999;;23644663;1211935935;;9265022;1420228556;;1375159691;;5345653705;;;;;;4411738893;;888873373;;;9055221548
2017;Julho;CE;3914545086;-1851;0;736767866;508603;144080915;93450238;4316257059;10441768;2061344398;1221936073;1369583059;1006799869;885847266;393785707;121044;;;;1866501947;2460548623;;303981321;7387890315;;8808296;1277190319;;400000;;4246536455;;;;;;3247591069;;6106631932;;;8510843076
2017;Julho;DF;392492569;-399;0;175842071;0;35128981;519249484;6076131996;461683277;9975296654;2555153175;5128622513;1247913976;2215957674;5032573275;4382367;;;;4410370231;3867569335;;738780959;2748917251;;3086703409;1835925422;;0;;1305993331;;;;;;1361046403;;1650367471;;;3755491018
2017;Julho;ES;113530379;-4134;0;50890597;591079525;7065365861;3604783977;3386378914;218085912;1684260033;7239660892;1276156405;1002353176;723001239;1383008905;5637502;;;;603300562;2541788622;;100418997;7503987151;;151359477;9209341187;;105548705;;2717409001;;;;;;2163394866;;4396347789;;;6129409163
2017;Julho;GO;3818773396;2434583;3628453;47023032;766675415;1354446038;2466117064;6459527134;45173241;1721756869;1007220842;1125690092;3849105;623745821;74077013;77101307;;;;34627743;2082405071;;554853;7329623686;;35019176;1027819506;;0;;3567058469;;;;;;6123579193;;4526348816;;;7423167012
2017;Julho;MA;88499785;-64;0;475565585;0;69904905;75081432;2988006492;1548384;5558227135;2855406038;16055161;45248945;199403347;4103657;15408101;;;;2522225;1948834869;;399463;5356102525;;2284534;3649652722;;2059712306;;2258131151;;;;;;643637497;;2163552993;;;4031212083
2017;Julho;MG;6064716402;92839;3191422291;2789215641;3178283;3184644735;1081681541;1919510324;1328435159;6743670879;3755775582;831886053;4042648228;4301567834;9570561034;210484721;;;;268240848;7637449766;;423924812;2468730094;;979899271;3904551789;;16859;;1422390785;;;;;;7364608248;;2288469599;;;3242950505
2017;Julho;MS;18693172;-3136;0;47649931;0;15020534;798312232;3534402627;8749643;76070878;3760529227;661810064;286467065;249469959;332270261;100607807;;;;252574;7190651448;;410925;2693728865;;10368161;4231694975;;3041511;;2051269486;;;;;;911742578;;2435671378;;;9062338334
2017;Julho;MT;113011606;-867;0;652126994;0;78321859;292597449;317048126;38480916;1044585497;5435820022;4821528;177024619;303906336;886163385;107478098;;;;15671635;1100270424;;2672226;4263207329;;35701415;6495269701;;23125447;;1680100767;;;;;;1413476651;;281750426;;;6251366414
2017;Julho;PA;299448891;2502314;0;181713317;0;162074361;444552579;3360246067;1855232978;82788484;6457925004;514110342;159217148;373656497;1051080872;6698134;;;;1130669943;1005568252;;183627489;4120597409;;1362867386;5260966741;;235000;;3743801094;;;;;;1234279978;;371759698;;;3912753251
2017;Julho;PB;306766452;19148;0;273505069;0;14164871;282797128;2905937592;595471;4874634311;4868427804;148868618;23537533;137744379;163721688;6047069;;;;3205918;6159510593;;54953;2102866228;;1702141;3255579992;;0;;4319220052;;;;;;772954353;;2309778088;;;261379316
